Security,NDDUUS Index,MXUS Index,SPBDUB3T Index
7/6/1992,,387.27,116.51
7/7/1992,,382.89,116.523
7/8/1992,,384.03,116.531
7/9/1992,,387.37,116.543
7/10/1992,,387.61,116.552
7/13/1992,,387.89,116.583
7/14/1992,,390.02,116.594
7/15/1992,,389.36,116.605
7/16/1992,,389.95,116.616
7/17/1992,,388.17,116.627
7/20/1992,,386.42,116.656
7/21/1992,,386.92,116.666
7/22/1992,,384.16,116.679
7/23/1992,,385.13,116.692
7/24/1992,,384.8,116.702
7/27/1992,,385.05,116.73
7/28/1992,,390.42,116.741
7/29/1992,,394.95,116.753
7/30/1992,,396.46,116.763
7/31/1992,766.022,396.86,116.774
8/3/1992,,397.77,116.795
8/4/1992,,397.22,116.804
8/5/1992,,395.28,116.814
8/6/1992,,393.91,116.824
8/7/1992,,392.27,116.835
8/10/1992,,392.53,116.866
8/11/1992,,392.18,116.875
8/12/1992,,390.7,116.886
8/13/1992,,390.98,116.9
8/14/1992,,393.06,116.915
8/17/1992,,393.72,116.944
8/18/1992,,394.28,116.954
8/19/1992,,391.29,116.964
8/20/1992,,391.2,116.973
8/21/1992,,387.6,116.983
8/24/1992,,383.8,117.005
8/25/1992,,384.75,117.016
8/26/1992,,386.29,117.026
8/27/1992,,386.27,117.034
8/28/1992,,387.28,117.043
8/31/1992,747.11,386.37,117.073
9/1/1992,,388.31,117.074
9/2/1992,,390.23,117.084
9/3/1992,,390.45,117.096
9/4/1992,,389.54,117.135
9/7/1992,,389.54,
9/8/1992,,387.32,117.174
9/9/1992,,388.87,117.182
9/10/1992,,391.97,117.192
9/11/1992,,391.8,117.203
9/14/1992,,397.41,117.235
9/15/1992,,392.45,117.244
9/16/1992,,392.39,117.256
9/17/1992,,392.47,117.265
9/18/1992,,395.02,117.276
9/21/1992,,394.41,117.298
9/22/1992,,390.06,117.306
9/23/1992,,389.99,117.313
9/24/1992,,391,117.327
9/25/1992,,386.98,117.346
9/28/1992,,388.77,117.376
9/29/1992,,388.65,117.384
9/30/1992,754.677,389.59,117.401
10/1/1992,,388.21,117.422
10/2/1992,,382.83,117.429
10/5/1992,,380.1,117.456
10/6/1992,,379.91,117.459
10/7/1992,,377.59,117.455
10/8/1992,,381.16,117.47
10/9/1992,,376.67,117.474
10/12/1992,,380.75,
10/13/1992,,382.6,117.507
10/14/1992,,382.95,117.512
10/15/1992,,382.92,117.521
10/16/1992,,384.33,117.531
10/19/1992,,387.67,117.553
10/20/1992,,387.88,117.561
10/21/1992,,388.16,117.589
10/22/1992,,387.76,117.606
10/23/1992,,386.66,117.611
10/26/1992,,390.15,117.638
10/27/1992,,390.73,117.649
10/28/1992,,392.27,117.662
10/29/1992,,392.81,117.664
10/30/1992,758.727,390.98,117.662
11/2/1992,,394.75,117.67
11/3/1992,,392.36,117.679
11/4/1992,,389.46,117.691
11/5/1992,,390.4,117.703
11/6/1992,,389.77,117.706
11/9/1992,,390.68,117.729
11/10/1992,,390.89,117.742
11/11/1992,,394.18,
11/12/1992,,394.67,117.766
11/13/1992,,394.08,117.776
11/16/1992,,392.58,117.8
11/17/1992,,391.69,117.806
11/18/1992,,394.83,117.822
11/19/1992,,395.2,117.835
11/20/1992,,398.19,117.837
11/23/1992,,397.08,117.86
11/24/1992,,399.19,117.873
11/25/1992,,400.95,117.883
11/26/1992,,400.95,
11/27/1992,,401.92,117.899
11/30/1992,783.393,403,117.921
12/1/1992,,402.3,117.923
12/2/1992,,401.45,117.932
12/3/1992,,401.32,117.946
12/4/1992,,403.19,117.964
12/7/1992,,405.72,117.995
12/8/1992,,407.48,118.01
12/9/1992,,406.68,118.021
12/10/1992,,405.66,118.032
12/11/1992,,404.73,118.04
12/14/1992,,404.17,118.071
12/15/1992,,403.88,118.085
12/16/1992,,402.58,118.096
12/17/1992,,406.24,118.109
12/18/1992,,411.79,118.122
12/21/1992,,411.48,118.151
12/22/1992,,411.16,118.159
12/23/1992,,409.83,118.172
12/24/1992,,410.31,118.185
12/25/1992,,410.31,
12/28/1992,,410.26,118.221
12/29/1992,,408.89,118.24
12/30/1992,,409.31,118.254
12/31/1992,791.48,406.46,118.268
1/1/1993,,406.46,
1/4/1993,,405.95,118.292
1/5/1993,,404.79,118.302
1/6/1993,,404.72,118.314
1/7/1993,,401.04,118.321
1/8/1993,,399.78,118.34
1/11/1993,,400.94,118.37
1/12/1993,,401.35,118.383
1/13/1993,,403.29,118.392
1/14/1993,,405.92,118.406
1/15/1993,,406.87,118.42
1/18/1993,,406.7,
1/19/1993,,405.08,118.453
1/20/1993,,403.6,118.467
1/21/1993,,405.56,118.483
1/22/1993,,406.53,118.494
1/25/1993,,409.63,118.523
1/26/1993,,409.54,118.534
1/27/1993,,408.06,118.546
1/28/1993,,408.69,118.556
1/29/1993,797.893,409.07,118.562
2/1/1993,,412.83,118.579
2/2/1993,,412.55,118.588
2/3/1993,,416.83,118.602
2/4/1993,,418.73,118.613
2/5/1993,,418.18,118.623
2/8/1993,,417.6,118.652
2/9/1993,,415.12,118.663
2/10/1993,,415.89,118.672
2/11/1993,,417.11,118.684
2/12/1993,,414.47,118.69
2/15/1993,,414.47,
2/16/1993,,404.12,118.726
2/17/1993,,403.44,118.741
2/18/1993,,402.3,118.752
2/19/1993,,404.47,118.756
2/22/1993,,405.1,118.782
2/23/1993,,404.71,118.791
2/24/1993,,410.59,118.797
2/25/1993,,412.32,118.808
2/26/1993,807.836,413.48,118.814
3/1/1993,,412.69,118.86
3/2/1993,,417.84,118.869
3/3/1993,,419.19,118.882
3/4/1993,,417.15,118.895
3/5/1993,,415.98,118.898
3/8/1993,,424.11,118.927
3/9/1993,,423.77,118.936
3/10/1993,,425.89,118.946
3/11/1993,,423.17,118.958
3/12/1993,,419.6,118.964
3/15/1993,,420.93,118.989
3/16/1993,,420.7,119
3/17/1993,,417.75,119.013
3/18/1993,,421.32,119.025
3/19/1993,,419.46,119.035
3/22/1993,,418.2,119.065
3/23/1993,,418.19,119.077
3/24/1993,,417.5,119.087
3/25/1993,,420.14,119.096
3/26/1993,,417.66,119.101
3/29/1993,,420.19,119.128
3/30/1993,,421.67,119.144
3/31/1993,823.92,421.03,119.155
4/1/1993,,419.62,119.153
4/2/1993,,411.25,119.163
4/5/1993,,412.37,119.192
4/6/1993,,411.21,119.2
4/7/1993,,412.12,119.21
4/8/1993,,411.66,119.224
4/9/1993,,411.66,119.224
4/12/1993,,417.71,119.262
4/13/1993,,418.53,119.274
4/14/1993,,418.38,119.288
4/15/1993,,418.32,119.296
4/16/1993,,418.9,119.306
4/19/1993,,417.46,119.338
4/20/1993,,415.67,119.348
4/21/1993,,414.4,119.356
4/22/1993,,410.33,119.363
4/23/1993,,407.87,119.37
4/26/1993,,404.73,119.391
4/27/1993,,409.03,119.398
4/28/1993,,408.89,119.407
4/29/1993,,409.84,119.42
4/30/1993,805.191,410.77,119.43
5/3/1993,,412.9,119.461
5/4/1993,,414.14,119.47
5/5/1993,,414.8,119.477
5/6/1993,,413.19,119.492
5/7/1993,,412.32,119.5
5/10/1993,,412.85,119.528
5/11/1993,,414.49,119.538
5/12/1993,,414.43,119.546
5/13/1993,,409.37,119.553
5/14/1993,,409.67,119.559
5/17/1993,,410.86,119.582
5/18/1993,,410.98,119.594
5/19/1993,,417.91,119.609
5/20/1993,,420.49,119.62
5/21/1993,,416.16,119.623
5/24/1993,,417.93,119.646
5/25/1993,,418.77,119.654
5/26/1993,,423.06,119.665
5/27/1993,,422.14,119.672
5/28/1993,,420.29,119.682
5/31/1993,825.228,420.29,
6/1/1993,,423.81,119.714
6/2/1993,,423.75,119.723
6/3/1993,,422.19,119.738
6/4/1993,,419.89,119.738
6/7/1993,,417.61,119.768
6/8/1993,,414.64,119.778
6/9/1993,,415.69,119.789
6/10/1993,,415.28,119.798
6/11/1993,,417.32,119.816
6/14/1993,,418.01,119.846
6/15/1993,,416.69,119.856
6/16/1993,,417.6,119.867
6/17/1993,,418.86,119.877
6/18/1993,,414.33,119.884
6/21/1993,,416.29,119.914
6/22/1993,,415.88,119.925
6/23/1993,,413.65,119.932
6/24/1993,,416.87,119.947
6/25/1993,,417.68,119.959
6/28/1993,,421.74,119.99
6/29/1993,,420.62,120
6/30/1993,827.237,420.62,120.011
7/1/1993,,419.1,120.026
7/2/1993,,416.39,120.039
7/5/1993,,416.39,
7/6/1993,,412.23,120.069
7/7/1993,,413.62,120.08
7/8/1993,,419.38,120.095
7/9/1993,,419.12,120.104
7/12/1993,,419.92,120.133
7/13/1993,,419.32,120.143
7/14/1993,,421.32,120.156
7/15/1993,,420.56,120.165
7/16/1993,,417.25,120.175
7/19/1993,,417.42,120.202
7/20/1993,,418.68,120.209
7/21/1993,,418.57,120.217
7/22/1993,,416.43,120.225
7/23/1993,,418.81,120.234
7/26/1993,,420.98,120.265
7/27/1993,,420.4,120.275
7/28/1993,,419.25,120.288
7/29/1993,,421.86,120.306
7/30/1993,825.791,419.19,120.311
8/2/1993,,420.8,120.324
8/3/1993,,420.41,120.337
8/4/1993,,419.72,120.347
8/5/1993,,419.27,120.361
8/6/1993,,419.89,120.371
8/9/1993,,421.77,120.402
8/10/1993,,420.69,120.41
8/11/1993,,421.64,120.421
8/12/1993,,420.28,120.432
8/13/1993,,421.21,120.44
8/16/1993,,423.12,120.47
8/17/1993,,424.57,120.483
8/18/1993,,427.52,120.497
8/19/1993,,428.07,120.509
8/20/1993,,427.76,120.517
8/23/1993,,426.75,120.545
8/24/1993,,430.76,120.556
8/25/1993,,430.64,120.567
8/26/1993,,431.69,120.575
8/27/1993,,431.1,120.579
8/30/1993,,431.9,120.607
8/31/1993,855.063,433.35,120.616
9/1/1993,,432.75,120.618
9/2/1993,,431.07,120.631
9/3/1993,,431.19,120.647
9/6/1993,,431.19,
9/7/1993,,428.37,120.687
9/8/1993,,426.6,120.694
9/9/1993,,427.31,120.702
9/10/1993,,430.99,120.713
9/13/1993,,431.58,120.743
9/14/1993,,430,120.753
9/15/1993,,431.5,120.765
9/16/1993,,429.4,120.778
9/17/1993,,428.64,120.787
9/20/1993,,425.1,120.819
9/21/1993,,423.05,120.83
9/22/1993,,425.9,120.84
9/23/1993,,427.54,120.849
9/24/1993,,427.69,120.857
9/27/1993,,431.26,120.887
9/28/1993,,430.73,120.896
9/29/1993,,429.22,120.904
9/30/1993,846.097,428.11,120.918
10/1/1993,,430.07,120.927
10/4/1993,,429.58,120.954
10/5/1993,,429.76,120.956
10/6/1993,,429.1,120.968
10/7/1993,,427.77,120.978
10/8/1993,,428.51,120.986
10/11/1993,,429.18,
10/12/1993,,429.51,121.024
10/13/1993,,429.13,121.04
10/14/1993,,433.72,121.051
10/15/1993,,436.19,121.059
10/18/1993,,435.36,121.085
10/19/1993,,433.21,121.097
10/20/1993,,433.19,121.108
10/21/1993,,432.69,121.119
10/22/1993,,430.7,121.129
10/25/1993,,431.51,121.158
10/26/1993,,431.49,121.165
10/27/1993,,431.98,121.175
10/28/1993,,434.46,121.187
10/29/1993,860.427,434.66,121.197
11/1/1993,,435.44,121.212
11/2/1993,,434.99,121.218
11/3/1993,,429.87,121.229
11/4/1993,,424.94,121.24
11/5/1993,,427.01,121.252
11/8/1993,,427.9,121.28
11/9/1993,,428.21,121.287
11/10/1993,,431.31,121.297
11/11/1993,,430.68,
11/12/1993,,433.23,121.318
11/15/1993,,431.75,121.349
11/16/1993,,434.7,121.361
11/17/1993,,433.32,121.37
11/18/1993,,432.33,121.379
11/19/1993,,431.45,121.387
11/22/1993,,428.13,121.416
11/23/1993,,429.66,121.428
11/24/1993,,431.13,121.437
11/25/1993,,431.13,
11/26/1993,,432.1,121.46
11/29/1993,,431,121.492
11/30/1993,854.069,430.75,121.499
12/1/1993,,430.49,121.511
12/2/1993,,431.29,121.522
12/3/1993,,432.79,121.533
12/6/1993,,434.34,121.567
12/7/1993,,434.67,121.577
12/8/1993,,434.63,121.589
12/9/1993,,432.92,121.604
12/10/1993,,432.6,121.615
12/13/1993,,434.26,121.647
12/14/1993,,432.25,121.659
12/15/1993,,430.93,121.67
12/16/1993,,432.68,121.681
12/17/1993,,435.27,121.688
12/20/1993,,434.7,121.716
12/21/1993,,434.42,121.725
12/22/1993,,436.19,121.735
12/23/1993,,436.3,121.745
12/24/1993,,436.3,
12/27/1993,,439.14,121.784
12/28/1993,,439.6,121.793
12/29/1993,,438.95,121.81
12/30/1993,,437.08,121.83
12/31/1993,863.87,434.98,
1/3/1994,,433.95,121.848
1/4/1994,,435.7,121.86
1/5/1994,,436.34,121.871
1/6/1994,,435.67,121.884
1/7/1994,,438.32,121.895
1/10/1994,,443.35,121.928
1/11/1994,,442.56,121.938
1/12/1994,,442.3,121.949
1/13/1994,,441.04,121.958
1/14/1994,,443.41,121.968
1/17/1994,,442.13,
1/18/1994,,442.89,122.013
1/19/1994,,442.62,122.025
1/20/1994,,443.38,122.037
1/21/1994,,442.76,122.045
1/24/1994,,440.68,122.078
1/25/1994,,439.73,122.091
1/26/1994,,441.88,122.099
1/27/1994,,445.91,122.109
1/28/1994,,447.45,122.115
1/31/1994,894.746,449.82,122.137
2/1/1994,,448.51,122.131
2/2/1994,,450.48,122.138
2/3/1994,,449.27,122.136
2/4/1994,,438.76,122.129
2/7/1994,,440.94,122.161
2/8/1994,,440.11,122.168
2/9/1994,,441.45,122.179
2/10/1994,,437.77,122.192
2/11/1994,,438.77,122.204
2/14/1994,,438.95,122.243
2/15/1994,,441.28,122.255
2/16/1994,,441.76,122.263
2/17/1994,,439.74,122.273
2/18/1994,,437.29,122.282
2/21/1994,,437.29,
2/22/1994,,440.83,122.324
2/23/1994,,440.35,122.33
2/24/1994,,434.24,122.346
2/25/1994,,435.61,122.356
2/28/1994,869.073,436.2,122.39
3/1/1994,,433.81,122.407
3/2/1994,,434.25,122.423
3/3/1994,,432.6,122.434
3/4/1994,,433.87,122.435
3/7/1994,,436.01,122.473
3/8/1994,,435.11,122.483
3/9/1994,,436.04,122.496
3/10/1994,,432.71,122.517
3/11/1994,,434.98,122.526
3/14/1994,,436.15,122.554
3/15/1994,,435.94,122.564
3/16/1994,,438.23,122.583
3/17/1994,,439.36,122.597
3/18/1994,,439.52,122.601
3/21/1994,,437.81,122.628
3/22/1994,,437.76,122.643
3/23/1994,,437.41,122.664
3/24/1994,,433.57,122.675
3/25/1994,,429.81,122.681
3/28/1994,,429.69,122.71
3/29/1994,,422.49,122.715
3/30/1994,,416.25,122.728
3/31/1994,830.924,416.33,122.744
4/1/1994,,416.33,122.744
4/4/1994,,410.16,122.763
4/5/1994,,419.44,122.785
4/6/1994,,419.3,122.8
4/7/1994,,421.85,122.817
4/8/1994,,418.38,122.823
4/11/1994,,420.42,122.858
4/12/1994,,418.49,122.873
4/13/1994,,417.1,122.882
4/14/1994,,417.12,122.893
4/15/1994,,416.89,122.903
4/18/1994,,413.33,122.924
4/19/1994,,413.55,122.934
4/20/1994,,412.84,122.945
4/21/1994,,419.39,122.957
4/22/1994,,418.49,122.964
4/25/1994,,422.78,122.998
4/26/1994,,422.06,123.005
4/27/1994,,422.06,123.005
4/28/1994,,419.3,123.036
4/29/1994,842.235,421.3,123.051
5/2/1994,,423.36,123.083
5/3/1994,,423.08,123.093
5/4/1994,,422.13,123.104
5/5/1994,,421.66,123.125
5/6/1994,,417.92,123.11
5/9/1994,,412.51,123.138
5/10/1994,,415.9,123.163
5/11/1994,,411.56,123.18
5/12/1994,,413.77,123.204
5/13/1994,,414.39,123.221
5/16/1994,,414.48,123.257
5/17/1994,,419.53,123.261
5/18/1994,,423.9,123.274
5/19/1994,,426.57,123.302
5/20/1994,,425.39,123.305
5/23/1994,,423.71,123.34
5/24/1994,,425.44,123.357
5/25/1994,,427.05,123.379
5/26/1994,,427.7,123.393
5/27/1994,,427.85,123.402
5/30/1994,,427.85,
5/31/1994,855.739,427.35,123.457
6/1/1994,,428.58,123.462
6/2/1994,,428.24,123.486
6/3/1994,,430.63,123.498
6/6/1994,,429.74,123.539
6/7/1994,,429.23,123.556
6/8/1994,,427.88,123.567
6/9/1994,,428.3,123.579
6/10/1994,,428.61,123.591
6/13/1994,,429.04,123.631
6/14/1994,,431.65,123.655
6/15/1994,,429.88,123.663
6/16/1994,,431.07,123.678
6/17/1994,,427.72,123.69
6/20/1994,,424.57,123.73
6/21/1994,,421,123.74
6/22/1994,,422.32,123.76
6/23/1994,,418.82,123.774
6/24/1994,,412.89,123.785
6/27/1994,,417.25,123.827
6/28/1994,,416.22,123.847
6/29/1994,,417.77,123.874
6/30/1994,831.196,414.39,123.883
7/1/1994,,416.19,123.887
7/4/1994,,416.19,
7/5/1994,,415.98,123.935
7/6/1994,,416.03,123.944
7/7/1994,,418.32,123.962
7/8/1994,,419.13,123.957
7/11/1994,,417.3,123.993
7/12/1994,,417.32,124.011
7/13/1994,,418.34,124.03
7/14/1994,,422.75,124.057
7/15/1994,,423.47,124.073
7/18/1994,,424.38,124.119
7/19/1994,,423.06,124.138
7/20/1994,,420.7,124.144
7/21/1994,,421.67,124.151
7/22/1994,,422.25,124.158
7/25/1994,,423.19,124.202
7/26/1994,,422.66,124.218
7/27/1994,,421.79,124.227
7/28/1994,,423.49,124.249
7/29/1994,858.796,427.44,124.279
8/1/1994,,429.93,124.304
8/2/1994,,430.02,124.318
8/3/1994,,430.07,124.331
8/4/1994,,427.47,124.348
8/5/1994,,426.05,124.34
8/8/1994,,426.85,124.38
8/9/1994,,426.91,124.392
8/10/1994,,429.48,124.415
8/11/1994,,428.29,124.427
8/12/1994,,431.03,124.441
8/15/1994,,430.42,124.478
8/16/1994,,433.91,124.486
8/17/1994,,434.32,124.503
8/18/1994,,432.24,124.51
8/19/1994,,432.76,124.527
8/22/1994,,431.69,124.572
8/23/1994,,433.93,124.591
8/24/1994,,437.58,124.609
8/25/1994,,436.61,124.621
8/26/1994,,442.06,124.632
8/29/1994,,442.48,124.676
8/30/1994,,443.57,124.693
8/31/1994,892.134,443.32,124.71
9/1/1994,,441.15,124.717
9/2/1994,,439.32,124.73
9/5/1994,,439.32,
9/6/1994,,439.76,124.788
9/7/1994,,439.33,124.807
9/8/1994,,441.25,124.822
9/9/1994,,437.64,124.829
9/12/1994,,434.64,124.874
9/13/1994,,436.33,124.892
9/14/1994,,437.3,124.91
9/15/1994,,442.98,124.926
9/16/1994,,439.97,124.938
9/19/1994,,439.86,124.989
9/20/1994,,432.91,125.006
9/21/1994,,431.22,125.01
9/22/1994,,430.96,125.029
9/23/1994,,429.58,125.04
9/26/1994,,430.91,125.086
9/27/1994,,432.24,125.109
9/28/1994,,434.78,125.134
9/29/1994,,432.59,125.143
9/30/1994,872.797,433,125.156
10/3/1994,,431.97,125.19
10/4/1994,,425.44,125.203
10/5/1994,,424.27,125.214
10/6/1994,,423.13,125.23
10/7/1994,,425.76,125.25
10/10/1994,,429.14,
10/11/1994,,435.7,125.316
10/12/1994,,435.42,125.327
10/13/1994,,437.63,125.353
10/14/1994,,438.65,125.375
10/17/1994,,438.37,125.424
10/18/1994,,437.58,125.441
10/19/1994,,439.86,125.455
10/20/1994,,436.93,125.464
10/21/1994,,435.03,125.481
10/24/1994,,431.3,125.528
10/25/1994,,431.61,125.547
10/26/1994,,432.75,125.57
10/27/1994,,435.78,125.591
10/28/1994,,443.38,125.608
10/31/1994,892.392,442,125.654
11/1/1994,,438.39,125.652
11/2/1994,,436.9,125.665
11/3/1994,,438.17,125.682
11/4/1994,,433.22,125.686
11/7/1994,,433.54,125.732
11/8/1994,,436.43,125.751
11/9/1994,,436.25,125.771
11/10/1994,,435.44,125.782
11/11/1994,,433.66,
11/14/1994,,436.82,125.842
11/15/1994,,436.09,125.847
11/16/1994,,436.44,125.861
11/17/1994,,434.82,125.885
11/18/1994,,433.08,125.908
11/21/1994,,429.77,125.962
11/22/1994,,422.11,125.983
11/23/1994,,422.31,126.004
11/24/1994,,422.31,
11/25/1994,,424.65,126.037
11/28/1994,,426.74,126.076
11/29/1994,,427.5,126.086
11/30/1994,861.473,425.96,126.103
12/1/1994,,421.44,126.128
12/2/1994,,425.33,126.136
12/5/1994,,425.47,126.175
12/6/1994,,425.35,126.208
12/7/1994,,423.6,126.236
12/8/1994,,418.15,126.253
12/9/1994,,419.47,126.27
12/12/1994,,421.82,126.319
12/13/1994,,422.78,126.338
12/14/1994,,427.55,126.367
12/15/1994,,427.93,126.405
12/16/1994,,430.86,126.428
12/19/1994,,429.96,126.483
12/20/1994,,429.26,126.523
12/21/1994,,431.88,126.571
12/22/1994,,431.54,126.585
12/23/1994,,432.35,126.594
12/26/1994,,432.35,
12/27/1994,,434.44,126.672
12/28/1994,,432.73,126.711
12/29/1994,,433.26,126.727
12/30/1994,873.672,431.26,126.714
1/2/1995,,431.26,
1/3/1995,,431.04,126.747
1/4/1995,,432.55,126.775
1/5/1995,,432.13,126.789
1/6/1995,,432.97,126.793
1/9/1995,,432.69,126.849
1/10/1995,,433.61,126.873
1/11/1995,,433.25,126.898
1/12/1995,,433.2,126.925
1/13/1995,,437.46,126.946
1/16/1995,,440.98,
1/17/1995,,441.43,127.018
1/18/1995,,440.78,127.048
1/19/1995,,438.35,127.065
1/20/1995,,436.37,127.068
1/23/1995,,437.31,127.111
1/24/1995,,437.46,127.129
1/25/1995,,439.02,127.152
1/26/1995,,439.63,127.174
1/27/1995,,441.98,127.189
1/30/1995,,440.51,127.248
1/31/1995,897.331,442.21,127.256
2/1/1995,,442.49,127.241
2/2/1995,,444.72,127.278
2/3/1995,,450.35,127.307
2/6/1995,,452.91,127.364
2/7/1995,,452.69,127.385
2/8/1995,,452.95,127.411
2/9/1995,,452.01,127.426
2/10/1995,,452.77,127.44
2/13/1995,,453.06,127.5
2/14/1995,,453.93,127.524
2/15/1995,,455.87,127.547
2/16/1995,,456.54,127.582
2/17/1995,,453.58,127.596
2/20/1995,,453.58,
2/21/1995,,453.68,127.67
2/22/1995,,456.08,127.695
2/23/1995,,458.15,127.711
2/24/1995,,458.93,127.728
2/27/1995,,455.32,127.788
2/28/1995,932.283,458.69,127.804
3/1/1995,,457.01,127.853
3/2/1995,,456.56,127.875
3/3/1995,,456.98,127.894
3/6/1995,,456.8,127.953
3/7/1995,,453.39,127.969
3/8/1995,,454.56,127.988
3/9/1995,,454.42,128.008
3/10/1995,,460.52,128.025
3/13/1995,,460.67,128.086
3/14/1995,,463.69,128.108
3/15/1995,,462.53,128.13
3/16/1995,,465.8,128.152
3/17/1995,,465.8,128.171
3/20/1995,,466.69,128.231
3/21/1995,,465.4,128.251
3/22/1995,,465.96,128.273
3/23/1995,,465.89,128.293
3/24/1995,,470.66,128.311
3/27/1995,,472.67,128.374
3/28/1995,,473.43,128.384
3/29/1995,,472.87,128.405
3/30/1995,,471.59,128.426
3/31/1995,956.842,470.04,128.446
4/3/1995,,471.44,128.487
4/4/1995,,474.74,128.512
4/5/1995,,475.07,128.536
4/6/1995,,475.42,128.557
4/7/1995,,475.46,128.574
4/10/1995,,476.43,128.635
4/11/1995,,475.31,128.656
4/12/1995,,476.79,128.676
4/13/1995,,478.75,128.71
4/14/1995,,478.75,128.71
4/17/1995,,476.01,128.786
4/18/1995,,474.94,128.812
4/19/1995,,474.44,128.83
4/20/1995,,474.85,128.855
4/21/1995,,477.49,128.87
4/24/1995,,481.78,128.929
4/25/1995,,481.16,128.945
4/26/1995,,481.86,128.962
4/27/1995,,482.93,128.981
4/28/1995,986.461,483.84,128.999
5/1/1995,,483.31,129.059
5/2/1995,,483.87,129.082
5/3/1995,,489.31,129.107
5/4/1995,,489.59,129.139
5/5/1995,,489.31,129.159
5/8/1995,,492.83,129.214
5/9/1995,,492.73,129.232
5/10/1995,,493.62,129.248
5/11/1995,,494.33,129.26
5/12/1995,,494.8,129.276
5/15/1995,,496.62,129.339
5/16/1995,,497.08,129.36
5/17/1995,,495.99,129.379
5/18/1995,,488.53,129.396
5/19/1995,,488.46,129.416
5/22/1995,,492.93,129.476
5/23/1995,,497.68,129.498
5/24/1995,,497.8,129.519
5/25/1995,,497.75,129.543
5/26/1995,,492.97,129.564
5/29/1995,,492.97,
5/30/1995,,492.83,129.649
5/31/1995,1024.558,501.77,129.671
6/1/1995,,502.09,129.689
6/2/1995,,501.42,129.719
6/5/1995,,504.4,129.77
6/6/1995,,504.57,129.788
6/7/1995,,502.25,129.8
6/8/1995,,501.37,129.815
6/9/1995,,497.18,129.833
6/12/1995,,500.04,129.897
6/13/1995,,504.87,129.933
6/14/1995,,505.16,129.957
6/15/1995,,506.08,129.969
6/16/1995,,508.49,129.989
6/19/1995,,513.58,130.053
6/20/1995,,513.51,130.073
6/21/1995,,513.46,130.101
6/22/1995,,519.85,130.132
6/23/1995,,518.33,130.147
6/26/1995,,513.09,130.211
6/27/1995,,510.98,130.223
6/28/1995,,513.34,130.239
6/29/1995,,512.63,130.247
6/30/1995,1049.343,513.16,130.269
7/3/1995,,515.38,130.324
7/4/1995,,515.38,
7/5/1995,,515.89,130.365
7/6/1995,,521.98,130.404
7/7/1995,,523.64,130.42
7/10/1995,,524.35,130.479
7/11/1995,,522.36,130.498
7/12/1995,,528.07,130.514
7/13/1995,,528.65,130.533
7/14/1995,,527.82,130.544
7/17/1995,,530.61,130.602
7/18/1995,,526.6,130.623
7/19/1995,,518.88,130.643
7/20/1995,,521.49,130.658
7/21/1995,,521.52,130.676
7/24/1995,,524.14,130.734
7/25/1995,,528.75,130.754
7/26/1995,,529.13,130.771
7/27/1995,,532.59,130.793
7/28/1995,,530.38,130.81
7/31/1995,1084.56,529.62,130.87
8/1/1995,,527.43,130.868
8/2/1995,,526.33,130.889
8/3/1995,,526.15,130.908
8/4/1995,,526.79,130.929
8/7/1995,,527.99,130.989
8/8/1995,,528.17,131.01
8/9/1995,,527.68,131.027
8/10/1995,,525.96,131.046
8/11/1995,,523.6,131.063
8/14/1995,,527.55,131.123
8/15/1995,,526.48,131.143
8/16/1995,,527.85,131.164
8/17/1995,,526.86,131.186
8/18/1995,,526.78,131.205
8/21/1995,,525.56,131.265
8/22/1995,,527.19,131.284
8/23/1995,,524.76,131.303
8/24/1995,,524.86,131.336
8/25/1995,,527.65,131.357
8/28/1995,,525.96,131.415
8/29/1995,,527.08,131.433
8/30/1995,,527.93,131.453
8/31/1995,1084.214,528.69,131.471
9/1/1995,,530.02,131.466
9/4/1995,,530.02,
9/5/1995,,534.46,131.542
9/6/1995,,535.91,131.559
9/7/1995,,536.02,131.577
9/8/1995,,538.11,131.593
9/11/1995,,539.29,131.653
9/12/1995,,541.61,131.675
9/13/1995,,544.27,131.693
9/14/1995,,548.79,131.719
9/15/1995,,548.68,131.739
9/18/1995,,548.39,131.803
9/19/1995,,549.9,131.832
9/20/1995,,552.69,131.855
9/21/1995,,549.07,131.867
9/22/1995,,548.14,131.889
9/25/1995,,548.65,131.941
9/26/1995,,549.03,131.945
9/27/1995,,548.49,131.967
9/28/1995,,552.62,131.984
9/29/1995,1132.419,551.43,132.007
10/2/1995,,548.92,132.062
10/3/1995,,550.13,132.086
10/4/1995,,549.64,132.11
10/5/1995,,550.12,132.132
10/6/1995,,550.06,132.147
10/9/1995,,546.13,
10/10/1995,,545.06,132.227
10/11/1995,,546.8,132.25
10/12/1995,,550.5,132.271
10/13/1995,,552.01,132.289
10/16/1995,,551.23,132.344
10/17/1995,,554.13,132.367
10/18/1995,,555.38,132.392
10/19/1995,,558.51,132.414
10/20/1995,,555.75,132.428
10/23/1995,,553.82,132.483
10/24/1995,,555.48,132.504
10/25/1995,,551.21,132.521
10/26/1995,,546.23,132.543
10/27/1995,,548.71,132.562
10/30/1995,,551.88,132.619
10/31/1995,1131.457,550.19,132.637
11/1/1995,,552.82,132.631
11/2/1995,,558.2,132.648
11/3/1995,,559.23,132.665
11/6/1995,,557.51,132.72
11/7/1995,,555.89,132.736
